word,label,y
손해를 끼치다,negative,-1
손해를 보거나,negative,-1
손해를 보다,negative,-1
손해를 보아서,negative,-1
손해를 봄,negative,-1
손해를 입다,negative,-1
손해의,negative,-1
송구스럽거나,negative,-1
송구스럽게,negative,-1
송구스럽게 망설이며,negative,-1
쇠멸하다,negative,-1
쇠약한,negative,-1
쇠약한 데다,negative,-1
쇠약해져서,negative,-1
쇠약해지는,negative,-1
쇠약해지는 일,negative,-1
쇠약해진,negative,-1
쇠약해진 사람을,negative,-1
쇠약해진 지경을,negative,-1
쇠잔하여,negative,-1
쇠퇴하여,negative,-1
쇠퇴하여 사멸하는,negative,-1
쇠퇴한,negative,-1
쇠퇴한 제도나,negative,-1
쇠하여지다,negative,-1
수면부족,negative,-1
수준이 낮다,negative,-1
수준이 낮은,negative,-1
수준이 매우 낮아지다,negative,-1
수척하다,negative,-1
수치스러운,negative,-1
수치와,negative,-1
수치와 모욕을,negative,-1
순간적으로 치미는,negative,-1
순조롭게 하지 못하고,negative,-1
순조롭지 못하게,negative,-1
순조롭지 않거나,negative,-1
순진하고 어리석은,negative,-1
순탄하지 못하고,negative,-1
순탄하지 않게,negative,-1
순탄하지 않다,negative,-1
순하고 어리석다,negative,-1
순하지 않고,negative,-1
순환의 장애로,negative,-1
숨 막히듯이,negative,-1
숨소리가 고르지 아니하고,negative,-1
숨소리를 거칠게,negative,-1
숨을 가쁘고,negative,-1
숨이 가빠,negative,-1
숨이 막히는,negative,-1
숨이 막힐,negative,-1
숨이 차고,negative,-1
숨이 차는,negative,-1
숨이 차서,negative,-1
쉬거나,negative,-1
쉰,negative,-1
쉰 듯하다,negative,-1
쉰 듯하여,negative,-1
쉽게 노한다,negative,-1
스산하고,negative,-1
스트레스,negative,-1
슬퍼,negative,-1
슬퍼서,negative,-1
슬퍼서 울거나,negative,-1
슬퍼져서,negative,-1
슬퍼지다,negative,-1
슬퍼하고,negative,-1
슬퍼하고 가슴,negative,-1
슬퍼하다,negative,-1
슬퍼하면서,negative,-1
슬퍼하면서 탄식하다,negative,-1
슬퍼하면서 탄식함,negative,-1
슬퍼함,negative,-1
슬프게,negative,-1
슬프게 끝나는,negative,-1
슬프게 여기다,negative,-1
슬프게 우는,negative,-1
슬프게 한탄하다,negative,-1
슬프게 한탄함,negative,-1
슬프고,negative,-1
슬프고 가슴,negative,-1
슬프고 괴롭다,negative,-1
슬프고 끔찍하게,negative,-1
슬프고 끔찍하다,negative,-1
슬프고 끔찍함,negative,-1
슬프고 아까움,negative,-1
슬프고 아깝다,negative,-1
슬프기,negative,-1
슬프기 그지없다,negative,-1
슬프기 그지없음,negative,-1
슬프다,negative,-1
슬프도다,negative,-1
슬픈,negative,-1
슬픈 마음으로,negative,-1
슬픈 마음이나,negative,-1
슬플,negative,-1
슬플 때,negative,-1
슬픔,negative,-1
슬픔으로,negative,-1
슬픔을,negative,-1
슬픔을 느끼다,negative,-1
슬픔이,negative,-1
슬픔이나,negative,-1
슬픔이나 걱정,negative,-1
슬픔이나 연민이나,negative,-1
슬피,negative,-1
슬피 울부짖음,negative,-1
슬피 탄식함,negative,-1
시기하고 미워함을,negative,-1
시기하는,negative,-1
시기하는 일을,negative,-1
시기하다,negative,-1
시기하여,negative,-1
시기함,negative,-1
시끄럽거나,negative,-1
시끄럽게,negative,-1
시끄럽게 떠드는,negative,-1
시끄럽게 떠들고,negative,-1
시끄럽게 떠들다,negative,-1
시끄럽게 오락가락하고,negative,-1
시끄럽고,negative,-1
시끄럽고 부산하게,negative,-1
시끄럽다,negative,-1
시끌시끌한 모양,negative,-1
시달리다,negative,-1
시달림,negative,-1
시달림으로,negative,-1
시답지 않게,negative,-1
시대에 뒤떨어져,negative,-1
시든,negative,-1
시든 풀처럼,negative,-1
시들고,negative,-1
시들고 말라서,negative,-1
시들다,negative,-1
시들대다,negative,-1
시들면서,negative,-1
시들시들,negative,-1
시들시들 잘아,negative,-1
시들어,negative,-1
시들어서,negative,-1
시들어서 우그러지고,negative,-1
시들하게,negative,-1
시들하다,negative,-1
시들한,negative,-1
시들한 데가,negative,-1
시들한 모양,negative,-1
시들해져서,negative,-1
시들해져서 싫증이나,negative,-1
시련이 많다,negative,-1
시름시름,negative,-1
시름시름 앓는,negative,-1
시름시름 앓다,negative,-1
시름하는,negative,-1
시름하는 마음이,negative,-1
시름하여,negative,-1
시망,negative,-1
시무룩,negative,-1
시무룩하다,negative,-1
시묵룩이,negative,-1
시비,negative,-1
시비 걸기를,negative,-1
시비가,negative,-1
시비에,negative,-1
시비하는,negative,-1
시비하는 짓,negative,-1
시새움,negative,-1
시샘,negative,-1
시샘이,negative,-1
시샘이 나서,negative,-1
시시하다,negative,-1
시시한,negative,-1
시원찮다,negative,-1
시체를,negative,-1
신경 쇠약,negative,-1
신경이 마비되거나,negative,-1
신중히 생각하지 아니하고,negative,-1
신체에 상처를,negative,-1
싣기 불편할,negative,-1
실답지 못하게,negative,-1
실답지 못하다,negative,-1
실답지 못한,negative,-1
실망,negative,-1
실망감,negative,-1
실망낙담,negative,-1
실망낙담하다,negative,-1
실망스럽고,negative,-1
실망스럽다,negative,-1
실망하다,negative,-1
실망한,negative,-1
실망함,negative,-1
실속 없는,negative,-1
실속없이,negative,-1
실속없이 허황하며,negative,-1
실속은 없고,negative,-1
실속은 없으면서,negative,-1
실속이 없게,negative,-1
실속이 없고,negative,-1
실속이 없는,negative,-1
실속이 없다,negative,-1
실심,negative,-1
실심하다,negative,-1
실없거나,negative,-1
실없고,negative,-1
실없는,negative,-1
실없는 말로,negative,-1
실없는 말이나,negative,-1
실없는 사람을,negative,-1
실없는 행동이나,negative,-1
실없다,negative,-1
실없이,negative,-1
실없이 건드려,negative,-1
실없이 경망스럽게,negative,-1
실없이 경솔하게,negative,-1
실없이 굴다,negative,-1
실없이 까불며,negative,-1
실없이 꺼불거리고,negative,-1
실없이 놀리다,negative,-1
실없이 말하는,negative,-1
실없이 말하다,negative,-1
실없이 방정맞게,negative,-1
실없이 이야기하는,negative,-1
실패나,negative,-1
실패로,negative,-1
실패로 돌아가다,negative,-1
실패로 돌아감,negative,-1
실패하거나,negative,-1
실패함을,negative,-1
실하지 못하여,negative,-1
실하지 못한,negative,-1
싫거나,negative,-1
싫거나 언짢은,negative,-1
싫게,negative,-1
싫게 떠들썩하다,negative,-1
싫게 여기다,negative,-1
싫고,negative,-1
싫다,negative,-1
싫다고,negative,-1
싫다는 표시로,negative,-1
싫도록,negative,-1
싫어나다,negative,-1
싫어서,negative,-1
싫어지거나,negative,-1
싫어지다,negative,-1
싫어하고,negative,-1
싫어하고 미워하는,negative,-1
싫어하고 미워할,negative,-1
싫어하고 미워함,negative,-1
싫어하는,negative,-1
싫어하는 모양,negative,-1
싫어하는 태도나,negative,-1
싫어하다,negative,-1
싫어하여,negative,-1
싫어함을,negative,-1
싫어해,negative,-1
싫은,negative,-1
싫은 것이,negative,-1
싫은 듯이,negative,-1
싫은 생각,negative,-1
싫은 소리,negative,-1
싫은 일을,negative,-1
싫은 체하며,negative,-1
싫은 환경에,negative,-1
싫을,negative,-1
싫을 정도로,negative,-1
싫이,negative,-1
싫증,negative,-1
싫증 남으로,negative,-1
싫증이,negative,-1
싫증이 나거나,negative,-1
싫증이 나다,negative,-1
싫증이 나서,negative,-1
싫증이 난,negative,-1
싫증이나,negative,-1
싫증이나 게으름이,negative,-1
심각성,negative,-1
심각하게,negative,-1
심각하게 생각하고,negative,-1
심각한,negative,-1
심각한 상태를,negative,-1
심리적인 충격,negative,-1
심술,negative,-1
심술궂게,negative,-1
심술궂고,negative,-1
심술궂다,negative,-1
심술궂은,negative,-1
심술궂은 행동을,negative,-1
심술꾸러기,negative,-1
심술부리다,negative,-1
심술스럽다,negative,-1
심술을,negative,-1
심술을 부리는,negative,-1
심술을 부리다,negative,-1
심술이,negative,-1
심술이 매우,negative,-1
심술이나,negative,-1
심술이나 안타깝게,negative,-1
심술이나 화가,negative,-1
심술쟁이,negative,-1
심오하다,negative,-1
심장 질환,negative,-1
심장마비,negative,-1
심장병,negative,-1
심장병 따위로,negative,-1
심하거나,negative,-1
심하거나 지나치다,negative,-1
심하게,negative,-1
심하게 구박하거나,negative,-1
심하게 기울어지는,negative,-1
심하게 기울어지며,negative,-1
심하게 꾸짖어,negative,-1
심하게 놀러,negative,-1
심하게 놀리다,negative,-1
심하게 당한,negative,-1
심하게 되다,negative,-1
심하게 따지며,negative,-1
심하게 떠는,negative,-1
심하게 물크러질,negative,-1
심하게 손해를,negative,-1
심하게 썩거나,negative,-1
심하게 앓는,negative,-1
심하게 어지러워지는,negative,-1
심하게 얽은,negative,-1
심하게 욕하며,negative,-1
심하게 울렁거리는,negative,-1
심하게 울렁거리다,negative,-1
심하게 을러대고,negative,-1
심하게 일어나다,negative,-1
심하게 짓눌러,negative,-1
심하게 트림하는,negative,-1
심하게 풍기는,negative,-1
심하게 학대하다,negative,-1
심하다,negative,-1
심하면,negative,-1
심하면 아프다,negative,-1
심하면 피가,negative,-1
심한,negative,-1
심한 것을,negative,-1
심한 고생이나,negative,-1
심한 고통,negative,-1
심한 고통이나,negative,-1
심한 냄새가,negative,-1
심한 복통을,negative,-1
심한 상태에,negative,-1
심한 아픔,negative,-1
심한 압박감을,negative,-1
심한 추위를,negative,-1
심한 통증,negative,-1
심한 통증을,negative,-1
심한 혐오감을,negative,-1
심해지는 병,negative,-1
심히 모자라는,negative,-1
심히 아파서,negative,-1
싸우는 짓,negative,-1
싸우다,negative,-1
싸움에서 패하고,negative,-1
쌓인 원망과,negative,-1
쌓인 원한이나,negative,-1
쌓인 음기,negative,-1
썩거나,negative,-1
썩는,negative,-1
썩는 병,negative,-1
썩어서,negative,-1
썩이다,negative,-1
썩임,negative,-1
쏘아붙이는,negative,-1
쏘아붙이는 소리,negative,-1
쑤시듯 아픈,negative,-1
쑤시듯이 아프다,negative,-1
쓰라리다,negative,-1
쓰라린,negative,-1
쓰라린 경험을,negative,-1
쓰라린 느낌이,negative,-1
쓰라린 아픔을,negative,-1
쓰라림,negative,-1
쓰라림 따위가,negative,-1
쓰러져,negative,-1
쓰러지거나,negative,-1
쓰러지다,negative,-1
쓰러질,negative,-1
쓰러질 듯이,negative,-1
쓰러질 듯하게,negative,-1
쓰러질 듯하고,negative,-1
쓰러질 듯하다,negative,-1
쓰러질 듯한,negative,-1
쓰리고,negative,-1
쓰리고 아리다,negative,-1
쓰리고 아픈,negative,-1
쓰리고 아픔,negative,-1
쓰리다,negative,-1
쓰리며 아픈,negative,-1
쓰며,negative,-1
쓰지 아니함,negative,-1
쓸데없거나,negative,-1
쓸데없는,negative,-1
쓸데없는 것들을,negative,-1
쓸데없는 말을,negative,-1
쓸데없는 말이나,negative,-1
쓸데없는 소리,negative,-1
쓸데없는 소리를,negative,-1
쓸데없다,negative,-1
쓸데없음을,negative,-1
쓸데없음을 이르는,negative,-1
쓸데없이,negative,-1
쓸데없이 지루하게,negative,-1
쓸데없이 집적거리며,negative,-1
쓸데없이 짓궃게,negative,-1
쓸모가 없는,negative,-1
쓸모가 없다,negative,-1
쓸모가 없음을,negative,-1
쓸모가 없이,negative,-1
쓸모없다,negative,-1
쓸모없이,negative,-1
쓸쓸하게,negative,-1
쓸쓸하고,negative,-1
쓸쓸하고 막막하다,negative,-1
쓸쓸하고 외로운,negative,-1
쓸쓸하고 외로워,negative,-1
쓸쓸하다,negative,-1
쓸쓸한,negative,-1
쓸쓸한 느낌을,negative,-1
쓸쓸한 등불이라는,negative,-1
쓸쓸한 밤을,negative,-1
쓸쓸함,negative,-1
쓸쓸히,negative,-1
쓸쓸히 자는,negative,-1
아니꼬운,negative,-1
아니꼬운 일을,negative,-1
아니꼬울 때,negative,-1
아니꼽거나,negative,-1
아니꼽거나 시샘이,negative,-1
아니꼽다,negative,-1
아니하고 가볍다,negative,-1
아니하고 걱정스럽다,negative,-1
아니하고 괴로움,negative,-1
아니하고 괴롭다,negative,-1
아니하고 데면데면하게,negative,-1
아니하고 데면데면하다,negative,-1
아니하고 조마조마하게,negative,-1
아니하고 조마조마하다,negative,-1
아니하고 조마조마한,negative,-1
아니하고 조마조마함,negative,-1
아니하여 못마땅하게,negative,-1
아니하여 섭섭하거나,negative,-1
아니하여 싫거나,negative,-1
아니한 상태가,negative,-1
아니한다고 투덜거리다,negative,-1
아둔하고,negative,-1
아둔하고 약빠르지,negative,-1
아리고,negative,-1
아리고 자리다,negative,-1
아리다,negative,-1
아무 값어치나 의의가 없다,negative,-1
아무 쓸모가 없음을,negative,-1
아무것도 없는,negative,-1
아무것도 없다,negative,-1
아무것도 없어서,negative,-1
아무것도 없으면서,negative,-1
아아 슬프도다,negative,-1
아주 고통스럽거나,negative,-1
아주 귀찮게,negative,-1
아주 꺼리는,negative,-1
아주 더럽게,negative,-1
아주 망치다,negative,-1
아주 맥없이,negative,-1
아주 못된,negative,-1
아주 방정맞게,negative,-1
아주 보잘것없다,negative,-1
아주 보잘것없음,negative,-1
아주 심하게,negative,-1
아주 심한,negative,-1
아주 야단스럽고,negative,-1
아주 어리석고,negative,-1
아주 요란스럽게,negative,-1
아주 저버리다,negative,-1
아주 지겹도록,negative,-1
아주 치사하고,negative,-1
아파,negative,-1
아파 오다,negative,-1
아파서,negative,-1
아파서 애달프게,negative,-1
아파서 얄미울,negative,-1
아파서 자꾸,negative,-1
아파하는,negative,-1
아파하는 일,negative,-1
아파하는 증상,negative,-1
아파하다,negative,-1
아프거나,negative,-1
아프거나 무서워서,negative,-1
아프게,negative,-1
아프게 느껴지다,negative,-1
아프게 되는,negative,-1
아프게 되다,negative,-1
아프게 치다,negative,-1
아프고,negative,-1
아프고 가엽다,negative,-1
아프고 괴롭게,negative,-1
아프고 괴롭다,negative,-1
아프고 답답하게,negative,-1
아프고 답답하다,negative,-1
아프고 메스꺼워,negative,-1
아프다,negative,-1
아프며,negative,-1
아프며 약하면,negative,-1
아프면서,negative,-1
아픈,negative,-1
아픈 경우를,negative,-1
아픈 느낌,negative,-1
아픈 느낌이,negative,-1
아픈 데가,negative,-1
아픈 듯하면서도,negative,-1
아픈 듯한,negative,-1
아픈 모양,negative,-1
아픈 병,negative,-1
아픈 병증,negative,-1
아픈 임질,negative,-1
아픈 증상,negative,-1
아픈 증상이,negative,-1
아픈 증세에,negative,-1
아플,negative,-1
아플 만큼,negative,-1
아픔,negative,-1
아픔을,negative,-1
아픔을 느끼다,negative,-1
아픔을 호소하는,negative,-1
악독하게,negative,-1
악독한,negative,-1
악독한 방법으로,negative,-1
악독한 사람을,negative,-1
악마,negative,-1
악몽,negative,-1
악성,negative,-1
악순환,negative,-1
악업,negative,-1
악업을,negative,-1
악에,negative,-1
악에 받쳐서,negative,-1
악연,negative,-1
악을 쓰고,negative,-1
악의,negative,-1
악의적인,negative,-1
악인연,negative,-1
악플,negative,-1
악하고,negative,-1
악하고 모질게,negative,-1
악하고 모질다,negative,-1
악하고 모짊,negative,-1
악하다,negative,-1
악한,negative,-1
악한 짓을,negative,-1
악한 첩,negative,-1
악화되다,negative,-1
안 좋은,negative,-1
안심찮다,negative,-1
안좋은 상황,negative,-1
안타까울,negative,-1
안타까울 정도로,negative,-1
안타까워,negative,-1
안타까워서,negative,-1
안타까워하는,negative,-1
안타까워하는 모양,negative,-1
안타까워하다,negative,-1
안타깝거나,negative,-1
안타깝거나 쓰라리다,negative,-1
안타깝게,negative,-1
안타깝게 뉘우쳐져,negative,-1
안타깝게 다가오는,negative,-1
안타깝게 여기다,negative,-1
안타깝게 자꾸,negative,-1
안타깝게 죄이거나,negative,-1
안타깝게 타는,negative,-1
안타깝게 타다,negative,-1
안타깝게 타들어,negative,-1
안타깝고,negative,-1
안타깝고 만족스럽지,negative,-1
안타깝다,negative,-1
않고 좀스럽게,negative,-1
앓거나,negative,-1
앓거나 허약하여져서,negative,-1
앓고,negative,-1
앓고 난,negative,-1
앓는,negative,-1
앓는 결핵,negative,-1
앓는 모양,negative,-1
앓는 사람이,negative,-1
앓는 상태에,negative,-1
앓다,negative,-1
앓아도,negative,-1
앓음,negative,-1
암상스러운,negative,-1
암상스러운 사람을,negative,-1
암상스럽게,negative,-1
암상스럽게 불평을,negative,-1
암상스럽게 토달거리다,negative,-1
암으로,negative,-1
압억되다,negative,-1
앙갚음으로,negative,-1
앙갚음하려고,negative,-1
앙갚음하려고 하는,negative,-1
앙갚음할,negative,-1
앙갚음할 마음을,negative,-1
앞이 막막하게,negative,-1
애달파하는,negative,-1
애달파하는 일,negative,-1
애달파하다,negative,-1
애달프게,negative,-1
애달프게 자꾸,negative,-1
애달프게 짖는,negative,-1
애달프다,negative,-1
애도함,negative,-1
애석,negative,-1
애석하다,negative,-1
애절한,negative,-1
애절한 그리움,negative,-1
애처로이,negative,-1
애처롭거나,negative,-1
애처롭게,negative,-1
애처롭고,negative,-1
애처롭고 쓸쓸하다,negative,-1
애처롭다,negative,-1
애탄,negative,-1
애통,negative,-1
애통하다,negative,-1
애통할,negative,-1
애통할 때,negative,-1
애통히,negative,-1
야멸치게,negative,-1
야멸치게 말하다,negative,-1
야멸치고,negative,-1
야멸치고 인정이,negative,-1
야무지지 못하고,negative,-1
야무지지 못하다,negative,-1
야무지지 못하여,negative,-1
야무지지 못한,negative,-1
야박스럽다,negative,-1
야박히,negative,-1
야비하다,negative,-1
야비한,negative,-1
야살스러운,negative,-1
야살스러운 데가,negative,-1
야살스러움,negative,-1
야살스럽게,negative,-1
야살스럽게 웃는,negative,-1
야속,negative,-1
야속스럽다,negative,-1
야속스레,negative,-1
야속하게,negative,-1
야속하게 여겨,negative,-1
야속하게 여기는,negative,-1
야속하다,negative,-1
야속히,negative,-1
야유할,negative,-1
야유할 때,negative,-1
야풍,negative,-1
약간 고까워하는,negative,-1
약간 곯은,negative,-1
약은 사람,negative,-1
약을 올리거나,negative,-1
약이 올라,negative,-1
약점,negative,-1
약탈하거나,negative,-1
약탈하거나 노략질하는,negative,-1
약탈하거나 노략질함을,negative,-1
얄망궃고,negative,-1
얄망궃고 능청스러운,negative,-1
얄미운,negative,-1
얄미운 데가,negative,-1
얄미운 태도로,negative,-1
얄미울,negative,-1
얄미울 정도로,negative,-1
얄밉게,negative,-1
얄밉게 구는,negative,-1
얄밉게 넘어다보는,negative,-1
얄밉게 놀기만,negative,-1
얄밉게 빈정거리며,negative,-1
얄밉게 우는,negative,-1
얄밉게 이죽이죽하면서,negative,-1
얄밉게 흔들리거나,negative,-1
얄밉고,negative,-1
얄밉다,negative,-1
얌전하지 않아,negative,-1
얕잡거나,negative,-1
얕잡거나 업신여기다,negative,-1
얕잡아,negative,-1
얕잡아 보다,negative,-1
얕잡아 봄,negative,-1
어긋나 나쁘다,negative,-1
어긋나는 생각,negative,-1
어긋나는 생각을,negative,-1
어려우며,negative,-1
어려운,negative,-1
어려운 고비를,negative,-1
어려운 대목에서,negative,-1
어려운 데가,negative,-1
어려운 모양,negative,-1
어려운 버릇,negative,-1
어려운 병,negative,-1
어려운 상태가,negative,-1
어려운 상태이다,negative,-1
어려운 상황을,negative,-1
어려운 일에,negative,-1
어려운 일을,negative,-1
어려운 일이나,negative,-1
어려운 지경에,negative,-1
어려운 지경에서,negative,-1
어려운 처지나,negative,-1
어려운 처지에,negative,-1
어려운 형편에,negative,-1
어려울,negative,-1
어려울 정도로,negative,-1
어려움,negative,-1
어려움에,negative,-1
어려워,negative,-1
어려워서,negative,-1
어려워서 애를 먹는,negative,-1
어려워하는,negative,-1
어려워하는 모양,negative,-1
어려워하다,negative,-1
어렵거나,negative,-1
어렵거나 곤란하게,negative,-1
어렵거나 곤란하다,negative,-1
어렵거나 부끄럽다,negative,-1
어렵게,negative,-1
어렵게 살아가는,negative,-1
어렵게 여기다,negative,-1
어렵게 힘들여,negative,-1
어렵고,negative,-1
어렵고 쪼들린,negative,-1
어렵다,negative,-1
어리석게,negative,-1
어리석게 구는,negative,-1
어리석고,negative,-1
어리석고 둔한,negative,-1
어리석고 못된,negative,-1
어리석다,negative,-1
어리석어,negative,-1
어리석어 보이는,negative,-1
어리석어서,negative,-1
어리석으며,negative,-1
어리석은,negative,-1
어리석은 데가,negative,-1
어리석은 듯하다,negative,-1
어리석은 말이나,negative,-1
어리석은 사람,negative,-1
어리석은 사람을,negative,-1
어리석은 사람의,negative,-1
어리석은 사람이라는,negative,-1
어리석은 질문에,negative,-1
어리석은 짓,negative,-1
어리석은 행동,negative,-1
어리석음,negative,-1
어리숙하다,negative,-1
어줍거나,negative,-1
어줍잖다,negative,-1
어지간히 보잘것없고,negative,-1
어지러운 일을,negative,-1
어지러워 까무러칠,negative,-1
어지럽고 메스꺼워,negative,-1
어지럽고 아프며,negative,-1
어쭙잖다,negative,-1
억누루는 짓,negative,-1
억누루는 짓을,negative,-1
억누르거나,negative,-1
억누르거나 참다,negative,-1
억누르고,negative,-1
억누르는,negative,-1
억누르다,negative,-1
억누름,negative,-1
억눌러,negative,-1
억눌러 못,negative,-1
억눌리다,negative,-1
억압,negative,-1
억압되다,negative,-1
억울하거나,negative,-1
억울하거나 원통하여,negative,-1
억울하게,negative,-1
억울하게 여겨,negative,-1
억울하다,negative,-1
억울하여,negative,-1
억울한,negative,-1
억울한 일을,negative,-1
억울한 죄에,negative,-1
억울함,negative,-1
억지로 억누르다,negative,-1
억척스럽다,negative,-1
언짢거나,negative,-1
언짢거나 못마땅하여,negative,-1
언짢거나 못마땅하여서,negative,-1
언짢거나 못마땅한,negative,-1
언짢거나 불쾌한,negative,-1
언짢거나 울려고,negative,-1
언짢거나 징그럽다,negative,-1
언짢게,negative,-1
언짢게 되다,negative,-1
언짢게 말썽을,negative,-1
언짢고,negative,-1
언짢고 가엾게,negative,-1
언짢고 서운하게,negative,-1
언짢고 아프다,negative,-1
언짢다,negative,-1
언짢아서,negative,-1
언짢아서 성이,negative,-1
언짢아서 어이없다,negative,-1
언짢아지다,negative,-1
언짢아하다,negative,-1
언짢았던,negative,-1
언짢았던 감정이,negative,-1
언짢은,negative,-1
언짢은 감정,negative,-1
언짢은 기분,negative,-1
언짢은 기분으로,negative,-1
언짢은 기분이,negative,-1
언짢은 기색이,negative,-1
언짢은 느낌,negative,-1
언짢은 느낌이,negative,-1
언짢은 데가,negative,-1
언짢은 마음에,negative,-1
언짢은 생각이,negative,-1
언짢은 일을,negative,-1
언짢을,negative,-1
언짢음,negative,-1
언짢이,negative,-1
언행이 허황하고,negative,-1
얼얼한,negative,-1
업귀,negative,-1
업신여겨,negative,-1
업신여겨 얕보다,negative,-1
업신여겨 하찮게,negative,-1
업신여겨지거나,negative,-1
업신여기거나,negative,-1
업신여기거나 하찮게,negative,-1
업신여기고,negative,-1
업신여기는,negative,-1
업신여기는 모양,negative,-1
업신여기는 태도로,negative,-1
업신여기다,negative,-1
업신여기어,negative,-1
업신여기어지거나,negative,-1
업신여기어지거나 하찮게,negative,-1
업신여김,negative,-1
업신여김을,negative,-1
업신여김을 받음,negative,-1
없거나 모자라서,negative,-1
없고 멀건,negative,-1
없애 버리는,negative,-1
없애 버리다,negative,-1
없애 버림,negative,-1
없애다,negative,-1
엉터리,negative,-1
여겨 깔보다,negative,-1
여겨져 무시당하다,negative,-1
여겨져 언짢다,negative,-1
여겨져 언짢은,negative,-1
여병추,negative,-1
역겹다,negative,-1
역겹도록,negative,-1
역겹도록 구리게,negative,-1
역정,negative,-1
역정을,negative,-1
역정을 내는,negative,-1
역정이,negative,-1
역정이 나거나,negative,-1
역증,negative,-1
역한,negative,-1
역한 냄새가,negative,-1
열받다,negative,-1
열병이나,negative,-1
열이 심하거나,negative,-1
열이 심하게 나고,negative,-1
열폭,negative,-1
염려가,negative,-1
염려가 되어,negative,-1
염증,negative,-1
염증이 생겨,negative,-1
영정,negative,-1
예의범절에 어긋나게,negative,-1
예의범절에 어긋나는,negative,-1
예의에 벗어나다,negative,-1
오도,negative,-1
오도되다,negative,-1
오래 앓다,negative,-1
오랜 병으로,negative,-1
오염되다,negative,-1
오염된,negative,-1
오염된 식품을,negative,-1
오용,negative,-1
오해의 소지가 있는,negative,-1
온갖 험한,negative,-1
온당치 않고,negative,-1
온당하지 아니하게,negative,-1
온당하지 않게,negative,-1
옳지 못하게,negative,-1
옳지 못한,negative,-1
옳지 못함을,negative,-1
옳지 아니하다고,negative,-1
옳지 않다,negative,-1
옳지 않은,negative,-1
옹골차지 못하고,negative,-1
옹졸하고,negative,-1
옹졸하다,negative,-1
옹졸한,negative,-1
옹졸한 데가,negative,-1
옹졸한 모양,negative,-1
와해하거나,negative,-1
요망스러운,negative,-1
요망스러운 데가,negative,-1
요망스러움,negative,-1
요망스럽게,negative,-1
요망한,negative,-1
요망한 짓과,negative,-1
요사스러운,negative,-1
요사한,negative,-1
요사한 술법으로,negative,-1
욕,negative,-1
욕되게,negative,-1
욕되게 함,negative,-1
욕되고,negative,-1
욕되고 수치스러운,negative,-1
욕망이 억눌리다,negative,-1
욕설,negative,-1
욕설을,negative,-1
욕설을 하거나,negative,-1
욕설을 하다,negative,-1
욕설을 함,negative,-1
욕으로,negative,-1
욕으로 이르는,negative,-1
욕으로 하는,negative,-1
욕을,negative,-1
욕을 당하게,negative,-1
욕을 보이다,negative,-1
욕을 보임,negative,-1
욕을 하다,negative,-1
욕을 하며,negative,-1
욕을 함,negative,-1
욕하거나,negative,-1
욕하다,negative,-1
욕하며,negative,-1
욕하여,negative,-1
욕하여 이르는,negative,-1
욕함,negative,-1
용납하지 못하게,negative,-1
용납할 수 없는,negative,-1
우격다짐으로,negative,-1
우려스럽다,negative,-1
우려하다,negative,-1
우악스러운,negative,-1
우악스러운 데가,negative,-1
우악스러운 모양,negative,-1
우악스러움,negative,-1
우악스럽게,negative,-1
우악스럽게 내놓는,negative,-1
우악스럽게 하는,negative,-1
우악스럽게 하다,negative,-1
우악스럽다,negative,-1
우울,negative,-1
우울증,negative,-1
우울증의,negative,-1
우울증의 하나,negative,-1
우울하게,negative,-1
우울하다,negative,-1
우울하여,negative,-1
우울하여지기,negative,-1
우울하여지기 쉽고,negative,-1
우울한,negative,-1
우중충하다,negative,-1
우중충히,negative,-1
운명이 박복함,negative,-1
운수가 나빠서,negative,-1
운이 사납거나,negative,-1
울거나,negative,-1
울거나 흐느낄,negative,-1
울걱,negative,-1
울걱거리다,negative,-1
울걱대다,negative,-1
울걱울걱,negative,-1
울걱하다,negative,-1
울고,negative,-1
울고 다니는,negative,-1
울꺽대다,negative,-1
울다,negative,-1
울려고,negative,-1
울려고 할,negative,-1
울부짖음 또는,negative,-1
울분,negative,-1
울분하다,negative,-1
울상이,negative,-1
울상이 되어,negative,-1
울음,negative,-1
울음소리,negative,-1
울음이,negative,-1
울음이 터져,negative,-1
울컥대다,negative,-1
울컥하다,negative,-1
울화,negative,-1
울화로,negative,-1
원망과,negative,-1
원망스럽게,negative,-1
원망스럽게 생각하다,negative,-1
원망스럽게 종알종알,negative,-1
원망스럽게 중얼중얼,negative,-1
원망스럽고,negative,-1
원망스럽다,negative,-1
원망이나,negative,-1
원망하는,negative,-1
원망하는 것,negative,-1
원망하다,negative,-1
원망하듯,negative,-1
원치 않은,negative,-1
원통하거나,negative,-1
원통하게,negative,-1
원통하고,negative,-1
원통하고 슬프게,negative,-1
원통하고 슬프다,negative,-1
원통하고 슬픔이,negative,-1
원통하고 슬핌이,negative,-1
원통하여,negative,-1
원통하여 원망스럽게,negative,-1
원통한,negative,-1
원통한 마음을,negative,-1
원통한 일에,negative,-1
원통한 일을,negative,-1
원한,negative,-1
원한을 사다,negative,-1
원한을 품고,negative,-1
원한이,negative,-1
원한이 맺혀서,negative,-1
원한이나,negative,-1
원활하지 않게,negative,-1
위장염의,negative,-1
위태로움,negative,-1
위험이,negative,-1
위험이 생기거나,negative,-1
위험하다,negative,-1
위험한,negative,-1
위험한 일을,negative,-1
